Soil,State,District,Season,water,crop
sandy loam soil,Odisha,KALAHANDI,Winter,low,Sesamum
sandy loam soil,Odisha,KANDHAMAL,Autumn,high,Groundnut
sandy loam soil,Odisha,KANDHAMAL,Kharif,high,Groundnut
sandy loam soil,Odisha,KANDHAMAL,Kharif,low,Sesamum
sandy loam soil,Odisha,KANDHAMAL,Kharif,medium,Castor seed
sandy loam soil,Odisha,KANDHAMAL,Summer,high,Groundnut
sandy loam soil,Odisha,KANDHAMAL,Whole Year,low,Sannhamp
sandy loam soil,Odisha,KANDHAMAL,Whole Year,medium,Onion
sandy loam soil,Odisha,KANDHAMAL,Winter,high,Groundnut
sandy loam soil,Odisha,KANDHAMAL,Winter,low,Sesamum
sandy loam soil,Odisha,KENDRAPARA,Kharif,high,Groundnut
sandy loam soil,Odisha,KENDRAPARA,Kharif,low,Sesamum
sandy loam soil,Odisha,KENDRAPARA,Rabi,high,Groundnut
sandy loam soil,Odisha,KENDRAPARA,Rabi,low,Sesamum
sandy loam soil,Odisha,KENDRAPARA,Rabi,medium,Castor seed
sandy loam soil,Odisha,KENDRAPARA,Summer,high,Groundnut
sandy loam soil,Odisha,KENDRAPARA,Summer,low,Sesamum
sandy loam soil,Odisha,KENDRAPARA,Whole Year,medium,Onion
sandy loam soil,Odisha,KENDRAPARA,Winter,high,Groundnut
sandy loam soil,Odisha,KENDUJHAR,Autumn,high,Groundnut
sandy loam soil,Odisha,KENDUJHAR,Autumn,low,Sesamum
sandy loam soil,Odisha,KENDUJHAR,Kharif,high,Groundnut
sandy loam soil,Odisha,KENDUJHAR,Kharif,low,Sesamum
sandy loam soil,Odisha,KENDUJHAR,Kharif,medium,Castor seed
sandy loam soil,Odisha,KENDUJHAR,Rabi,high,Groundnut
sandy loam soil,Odisha,KENDUJHAR,Rabi,low,Sesamum
sandy loam soil,Odisha,KENDUJHAR,Rabi,medium,Castor seed
sandy loam soil,Odisha,KENDUJHAR,Summer,high,Groundnut
sandy loam soil,Odisha,KENDUJHAR,Summer,low,Sesamum
sandy loam soil,Odisha,KENDUJHAR,Whole Year,medium,Onion
sandy loam soil,Odisha,KENDUJHAR,Winter,high,Groundnut
sandy loam soil,Odisha,KENDUJHAR,Winter,low,Sesamum
sandy loam soil,Odisha,KHORDHA,Autumn,high,Groundnut
sandy loam soil,Odisha,KHORDHA,Autumn,low,Sesamum
sandy loam soil,Odisha,KHORDHA,Kharif,high,Groundnut
sandy loam soil,Odisha,KHORDHA,Kharif,low,Sesamum
sandy loam soil,Odisha,KHORDHA,Kharif,medium,Castor seed
sandy loam soil,Odisha,KHORDHA,Rabi,high,Groundnut
sandy loam soil,Odisha,KHORDHA,Rabi,low,Sesamum
sandy loam soil,Odisha,KHORDHA,Rabi,medium,Castor seed
sandy loam soil,Odisha,KHORDHA,Summer,high,Groundnut
sandy loam soil,Odisha,KHORDHA,Summer,low,Sesamum
sandy loam soil,Odisha,KHORDHA,Whole Year,medium,Onion
sandy loam soil,Odisha,KHORDHA,Winter,high,Groundnut
sandy loam soil,Odisha,KHORDHA,Winter,low,Sesamum
sandy loam soil,Odisha,KORAPUT,Autumn,high,Groundnut
sandy loam soil,Odisha,KORAPUT,Autumn,low,Sesamum
sandy loam soil,Odisha,KORAPUT,Kharif,high,Groundnut
sandy loam soil,Odisha,KORAPUT,Kharif,low,Sesamum
sandy loam soil,Odisha,KORAPUT,Kharif,medium,Castor seed
sandy loam soil,Odisha,KORAPUT,Rabi,high,Groundnut
sandy loam soil,Odisha,KORAPUT,Rabi,low,Sesamum
sandy loam soil,Odisha,KORAPUT,Rabi,medium,Castor seed
sandy loam soil,Odisha,KORAPUT,Summer,high,Groundnut
sandy loam soil,Odisha,KORAPUT,Summer,low,Sesamum
sandy loam soil,Odisha,KORAPUT,Whole Year,low,Sannhamp
sandy loam soil,Odisha,KORAPUT,Whole Year,medium,Onion
sandy loam soil,Odisha,KORAPUT,Winter,high,Groundnut
sandy loam soil,Odisha,KORAPUT,Winter,low,Sesamum
sandy loam soil,Odisha,MALKANGIRI,Autumn,high,Groundnut
sandy loam soil,Odisha,MALKANGIRI,Autumn,low,Sesamum
sandy loam soil,Odisha,MALKANGIRI,Kharif,high,Groundnut
sandy loam soil,Odisha,MALKANGIRI,Kharif,low,Sesamum
sandy loam soil,Odisha,MALKANGIRI,Kharif,medium,Castor seed
sandy loam soil,Odisha,MALKANGIRI,Rabi,high,Groundnut
sandy loam soil,Odisha,MALKANGIRI,Rabi,medium,Castor seed
sandy loam soil,Odisha,MALKANGIRI,Summer,high,Groundnut
sandy loam soil,Odisha,MALKANGIRI,Whole Year,medium,Onion
sandy loam soil,Odisha,MALKANGIRI,Winter,high,Groundnut
sandy loam soil,Odisha,MALKANGIRI,Winter,low,Sesamum
sandy loam soil,Odisha,MAYURBHANJ,Autumn,high,Groundnut
sandy loam soil,Odisha,MAYURBHANJ,Autumn,low,Sesamum
sandy loam soil,Odisha,MAYURBHANJ,Kharif,high,Groundnut
sandy loam soil,Odisha,MAYURBHANJ,Kharif,low,Sesamum
sandy loam soil,Odisha,MAYURBHANJ,Kharif,medium,Castor seed
sandy loam soil,Odisha,MAYURBHANJ,Rabi,high,Groundnut
sandy loam soil,Odisha,MAYURBHANJ,Rabi,low,Sesamum
sandy loam soil,Odisha,MAYURBHANJ,Rabi,medium,Castor seed
sandy loam soil,Odisha,MAYURBHANJ,Summer,high,Groundnut
sandy loam soil,Odisha,MAYURBHANJ,Summer,low,Sesamum
sandy loam soil,Odisha,MAYURBHANJ,Whole Year,low,Sannhamp
sandy loam soil,Odisha,MAYURBHANJ,Whole Year,medium,Onion
sandy loam soil,Odisha,MAYURBHANJ,Winter,high,Groundnut
sandy loam soil,Odisha,MAYURBHANJ,Winter,low,Sesamum
sandy loam soil,Odisha,NABARANGPUR,Autumn,high,Groundnut
sandy loam soil,Odisha,NABARANGPUR,Kharif,high,Groundnut
sandy loam soil,Odisha,NABARANGPUR,Kharif,low,Sesamum
sandy loam soil,Odisha,NABARANGPUR,Kharif,medium,Castor seed
sandy loam soil,Odisha,NABARANGPUR,Rabi,high,Groundnut
sandy loam soil,Odisha,NABARANGPUR,Rabi,low,Sesamum
sandy loam soil,Odisha,NABARANGPUR,Rabi,medium,Castor seed
sandy loam soil,Odisha,NABARANGPUR,Summer,high,Groundnut
sandy loam soil,Odisha,NABARANGPUR,Whole Year,low,Sannhamp
sandy loam soil,Odisha,NABARANGPUR,Whole Year,medium,Onion
sandy loam soil,Odisha,NABARANGPUR,Winter,high,Groundnut
sandy loam soil,Odisha,NABARANGPUR,Winter,low,Sesamum
sandy loam soil,Odisha,NAYAGARH,Autumn,high,Groundnut
sandy loam soil,Odisha,NAYAGARH,Autumn,low,Sesamum
sandy loam soil,Odisha,NAYAGARH,Kharif,high,Groundnut
sandy loam soil,Odisha,NAYAGARH,Kharif,low,Sesamum
sandy loam soil,Odisha,NAYAGARH,Kharif,medium,Castor seed
sandy loam soil,Odisha,NAYAGARH,Rabi,high,Groundnut
sandy loam soil,Odisha,NAYAGARH,Rabi,low,Sesamum
sandy loam soil,Odisha,NAYAGARH,Rabi,medium,Castor seed
sandy loam soil,Odisha,NAYAGARH,Summer,high,Groundnut
sandy loam soil,Odisha,NAYAGARH,Summer,low,Sesamum
sandy loam soil,Odisha,NAYAGARH,Whole Year,low,Sannhamp
sandy loam soil,Odisha,NAYAGARH,Whole Year,medium,Onion
sandy loam soil,Odisha,NAYAGARH,Winter,high,Groundnut
sandy loam soil,Odisha,NAYAGARH,Winter,low,Sesamum
sandy loam soil,Odisha,NUAPADA,Autumn,high,Groundnut
sandy loam soil,Odisha,NUAPADA,Autumn,low,Sesamum
sandy loam soil,Odisha,NUAPADA,Kharif,high,Groundnut
sandy loam soil,Odisha,NUAPADA,Kharif,low,Sesamum
sandy loam soil,Odisha,NUAPADA,Kharif,medium,Castor seed
sandy loam soil,Odisha,NUAPADA,Rabi,high,Groundnut
sandy loam soil,Odisha,NUAPADA,Rabi,low,Sesamum
sandy loam soil,Odisha,NUAPADA,Rabi,medium,Castor seed
sandy loam soil,Odisha,NUAPADA,Summer,high,Groundnut
sandy loam soil,Odisha,NUAPADA,Summer,low,Sesamum
sandy loam soil,Odisha,NUAPADA,Whole Year,low,Sannhamp
sandy loam soil,Odisha,NUAPADA,Whole Year,medium,Onion
sandy loam soil,Odisha,NUAPADA,Winter,high,Groundnut
sandy loam soil,Odisha,NUAPADA,Winter,low,Sesamum
sandy loam soil,Odisha,PURI,Autumn,high,Groundnut
sandy loam soil,Odisha,PURI,Autumn,low,Sesamum
sandy loam soil,Odisha,PURI,Kharif,high,Groundnut
sandy loam soil,Odisha,PURI,Kharif,low,Sesamum
sandy loam soil,Odisha,PURI,Kharif,medium,Castor seed
sandy loam soil,Odisha,PURI,Rabi,high,Groundnut
sandy loam soil,Odisha,PURI,Rabi,low,Sesamum
sandy loam soil,Odisha,PURI,Summer,high,Groundnut
sandy loam soil,Odisha,PURI,Summer,low,Sesamum
sandy loam soil,Odisha,PURI,Whole Year,medium,Onion
sandy loam soil,Odisha,PURI,Winter,high,Groundnut
sandy loam soil,Odisha,RAYAGADA,Autumn,high,Groundnut
sandy loam soil,Odisha,RAYAGADA,Autumn,low,Sesamum
sandy loam soil,Odisha,RAYAGADA,Kharif,high,Groundnut
sandy loam soil,Odisha,RAYAGADA,Kharif,low,Sesamum
sandy loam soil,Odisha,RAYAGADA,Kharif,medium,Castor seed
sandy loam soil,Odisha,RAYAGADA,Rabi,high,Groundnut
sandy loam soil,Odisha,RAYAGADA,Rabi,low,Sesamum
sandy loam soil,Odisha,RAYAGADA,Rabi,medium,Castor seed
sandy loam soil,Odisha,RAYAGADA,Summer,high,Groundnut
sandy loam soil,Odisha,RAYAGADA,Summer,low,Sesamum
sandy loam soil,Odisha,RAYAGADA,Whole Year,low,Sannhamp
sandy loam soil,Odisha,RAYAGADA,Whole Year,medium,Onion
sandy loam soil,Odisha,RAYAGADA,Winter,high,Groundnut
sandy loam soil,Odisha,RAYAGADA,Winter,low,Sesamum
sandy loam soil,Odisha,SAMBALPUR,Autumn,high,Groundnut
sandy loam soil,Odisha,SAMBALPUR,Autumn,low,Sesamum
sandy loam soil,Odisha,SAMBALPUR,Kharif,high,Groundnut
sandy loam soil,Odisha,SAMBALPUR,Kharif,low,Sesamum
sandy loam soil,Odisha,SAMBALPUR,Kharif,medium,Castor seed
sandy loam soil,Odisha,SAMBALPUR,Rabi,high,Groundnut
sandy loam soil,Odisha,SAMBALPUR,Rabi,low,Sesamum
sandy loam soil,Odisha,SAMBALPUR,Rabi,medium,Castor seed
sandy loam soil,Odisha,SAMBALPUR,Summer,high,Groundnut
sandy loam soil,Odisha,SAMBALPUR,Summer,low,Sesamum
sandy loam soil,Odisha,SAMBALPUR,Whole Year,low,Sannhamp
sandy loam soil,Odisha,SAMBALPUR,Whole Year,medium,Onion
sandy loam soil,Odisha,SAMBALPUR,Winter,high,Groundnut
sandy loam soil,Odisha,SAMBALPUR,Winter,low,Sesamum
sandy loam soil,Odisha,SONEPUR,Autumn,high,Groundnut
sandy loam soil,Odisha,SONEPUR,Autumn,low,Sesamum
sandy loam soil,Odisha,SONEPUR,Kharif,high,Groundnut
sandy loam soil,Odisha,SONEPUR,Kharif,low,Sesamum
sandy loam soil,Odisha,SONEPUR,Kharif,medium,Castor seed
sandy loam soil,Odisha,SONEPUR,Rabi,high,Groundnut
sandy loam soil,Odisha,SONEPUR,Rabi,low,Sesamum
sandy loam soil,Odisha,SONEPUR,Rabi,medium,Castor seed
sandy loam soil,Odisha,SONEPUR,Summer,high,Groundnut
sandy loam soil,Odisha,SONEPUR,Summer,low,Sesamum
sandy loam soil,Odisha,SONEPUR,Whole Year,low,Sannhamp
sandy loam soil,Odisha,SONEPUR,Whole Year,medium,Onion
sandy loam soil,Odisha,SONEPUR,Winter,high,Groundnut
sandy loam soil,Odisha,SONEPUR,Winter,low,Sesamum
sandy loam soil,Odisha,SUNDARGARH,Autumn,high,Groundnut
sandy loam soil,Odisha,SUNDARGARH,Autumn,low,Sesamum
sandy loam soil,Odisha,SUNDARGARH,Kharif,high,Groundnut
sandy loam soil,Odisha,SUNDARGARH,Kharif,low,Sesamum
sandy loam soil,Odisha,SUNDARGARH,Kharif,medium,Castor seed
sandy loam soil,Odisha,SUNDARGARH,Rabi,high,Groundnut
sandy loam soil,Odisha,SUNDARGARH,Rabi,low,Sesamum
sandy loam soil,Odisha,SUNDARGARH,Rabi,medium,Castor seed
sandy loam soil,Odisha,SUNDARGARH,Summer,high,Groundnut
sandy loam soil,Odisha,SUNDARGARH,Summer,low,Sesamum
sandy loam soil,Odisha,SUNDARGARH,Whole Year,low,Sannhamp
sandy loam soil,Odisha,SUNDARGARH,Whole Year,medium,Onion
sandy loam soil,Odisha,SUNDARGARH,Winter,high,Groundnut
sandy loam soil,Odisha,SUNDARGARH,Winter,low,Sesamum
sandy loam soil,Puducherry,KARAIKAL,Kharif,high,Groundnut
sandy loam soil,Puducherry,KARAIKAL,Kharif,high,Cashewnut
sandy loam soil,Puducherry,KARAIKAL,Kharif,low,Sesamum
sandy loam soil,Puducherry,KARAIKAL,Rabi,high,Groundnut
sandy loam soil,Puducherry,KARAIKAL,Rabi,low,Sesamum
sandy loam soil,Puducherry,KARAIKAL,Summer,high,Groundnut
sandy loam soil,Puducherry,KARAIKAL,Summer,low,Sesamum
sandy loam soil,Puducherry,KARAIKAL,Whole Year,high,Cashewnut
sandy loam soil,Puducherry,MAHE,Kharif,high,Groundnut
sandy loam soil,Puducherry,MAHE,Kharif,high,Cashewnut
sandy loam soil,Puducherry,MAHE,Whole Year,high,Cashewnut
sandy loam soil,Puducherry,PONDICHERRY,Kharif,high,Groundnut
sandy loam soil,Puducherry,PONDICHERRY,Kharif,high,Cashewnut
sandy loam soil,Puducherry,PONDICHERRY,Kharif,low,Sesamum
sandy loam soil,Puducherry,PONDICHERRY,Kharif,medium,Onion
sandy loam soil,Puducherry,PONDICHERRY,Rabi,high,Groundnut
sandy loam soil,Puducherry,PONDICHERRY,Rabi,low,Sesamum
sandy loam soil,Puducherry,PONDICHERRY,Rabi,medium,Onion
sandy loam soil,Puducherry,PONDICHERRY,Summer,high,Groundnut
sandy loam soil,Puducherry,PONDICHERRY,Summer,low,Sesamum
sandy loam soil,Puducherry,PONDICHERRY,Summer,medium,Onion
sandy loam soil,Puducherry,PONDICHERRY,Whole Year,high,Cashewnut
sandy loam soil,Puducherry,PONDICHERRY,Whole Year,medium,Onion
sandy loam soil,Puducherry,YANAM,Kharif,low,Sesamum
sandy loam soil,Puducherry,YANAM,Whole Year,medium,Onion
sandy loam soil,Punjab,AMRITSAR,Kharif,low,Sesamum
sandy loam soil,Punjab,AMRITSAR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,BARNALA,Rabi,high,Barley
sandy loam soil,Punjab,BATHINDA,Kharif,high,Groundnut
sandy loam soil,Punjab,BATHINDA,Kharif,low,Sesamum
sandy loam soil,Punjab,BATHINDA,Rabi,high,Barley
sandy loam soil,Punjab,FARIDKOT,Kharif,high,Groundnut
sandy loam soil,Punjab,FARIDKOT,Kharif,low,Sesamum
sandy loam soil,Punjab,FARIDKOT,Rabi,high,Barley
sandy loam soil,Punjab,FATEHGARH SAHIB,Rabi,high,Barley
sandy loam soil,Punjab,FAZILKA,Rabi,high,Barley
sandy loam soil,Punjab,FIROZEPUR,Kharif,high,Groundnut
sandy loam soil,Punjab,FIROZEPUR,Kharif,low,Sesamum
sandy loam soil,Punjab,FIROZEPUR,Rabi,high,Barley
sandy loam soil,Punjab,FIROZEPUR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,GURDASPUR,Kharif,low,Sesamum
sandy loam soil,Punjab,GURDASPUR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,HOSHIARPUR,Kharif,high,Groundnut
sandy loam soil,Punjab,HOSHIARPUR,Kharif,low,Sesamum
sandy loam soil,Punjab,HOSHIARPUR,Kharif,low,Peas & beans (Pulses)
sandy loam soil,Punjab,HOSHIARPUR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,JALANDHAR,Kharif,high,Groundnut
sandy loam soil,Punjab,JALANDHAR,Kharif,low,Sesamum
sandy loam soil,Punjab,JALANDHAR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,KAPURTHALA,Kharif,low,Sesamum
sandy loam soil,Punjab,KAPURTHALA,Rabi,high,Barley
sandy loam soil,Punjab,KAPURTHALA,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,LUDHIANA,Kharif,high,Groundnut
sandy loam soil,Punjab,LUDHIANA,Kharif,low,Sesamum
sandy loam soil,Punjab,LUDHIANA,Kharif,low,Peas & beans (Pulses)
sandy loam soil,Punjab,LUDHIANA,Rabi,high,Barley
sandy loam soil,Punjab,LUDHIANA,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,MANSA,Kharif,high,Groundnut
sandy loam soil,Punjab,MANSA,Kharif,low,Sesamum
sandy loam soil,Punjab,MANSA,Rabi,high,Barley
sandy loam soil,Punjab,MOGA,Kharif,low,Sesamum
sandy loam soil,Punjab,MOGA,Rabi,high,Barley
sandy loam soil,Punjab,MUKTSAR,Kharif,high,Groundnut
sandy loam soil,Punjab,MUKTSAR,Kharif,low,Sesamum
sandy loam soil,Punjab,MUKTSAR,Rabi,high,Barley
sandy loam soil,Punjab,MUKTSAR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,NAWANSHAHR,Kharif,low,Sesamum
sandy loam soil,Punjab,NAWANSHAHR,Rabi,high,Barley
sandy loam soil,Punjab,NAWANSHAHR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,PATHANKOT,Kharif,low,Sesamum
sandy loam soil,Punjab,PATHANKOT,Rabi,high,Barley
sandy loam soil,Punjab,PATIALA,Rabi,high,Barley
sandy loam soil,Punjab,PATIALA,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,RUPNAGAR,Kharif,high,Groundnut
sandy loam soil,Punjab,RUPNAGAR,Kharif,low,Sesamum
sandy loam soil,Punjab,RUPNAGAR,Rabi,high,Barley
sandy loam soil,Punjab,RUPNAGAR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,S.A.S NAGAR,Kharif,low,Sesamum
sandy loam soil,Punjab,SANGRUR,Kharif,high,Groundnut
sandy loam soil,Punjab,SANGRUR,Kharif,low,Sesamum
sandy loam soil,Punjab,SANGRUR,Kharif,low,Peas & beans (Pulses)
sandy loam soil,Punjab,SANGRUR,Rabi,high,Barley
sandy loam soil,Punjab,SANGRUR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Punjab,TARN TARAN,Kharif,low,Sesamum
sandy loam soil,Punjab,TARN TARAN,Kharif,low,Peas & beans (Pulses)
sandy loam soil,Punjab,TARN TARAN,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,AJMER,Kharif,high,Groundnut
sandy loam soil,Rajasthan,AJMER,Kharif,low,Sesamum
sandy loam soil,Rajasthan,AJMER,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,AJMER,Kharif,medium,Onion
sandy loam soil,Rajasthan,AJMER,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,AJMER,Rabi,high,Barley
sandy loam soil,Rajasthan,AJMER,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,AJMER,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,AJMER,Whole Year,medium,Onion
sandy loam soil,Rajasthan,AJMER,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,AJMER,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,ALWAR,Kharif,high,Groundnut
sandy loam soil,Rajasthan,ALWAR,Kharif,low,Sesamum
sandy loam soil,Rajasthan,ALWAR,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,ALWAR,Kharif,medium,Onion
sandy loam soil,Rajasthan,ALWAR,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,ALWAR,Rabi,high,Barley
sandy loam soil,Rajasthan,ALWAR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,ALWAR,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,ALWAR,Whole Year,low,Papaya
sandy loam soil,Rajasthan,ALWAR,Whole Year,medium,Onion
sandy loam soil,Rajasthan,ALWAR,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,ALWAR,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BANSWARA,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BANSWARA,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,BANSWARA,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BANSWARA,Kharif,medium,Onion
sandy loam soil,Rajasthan,BANSWARA,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BANSWARA,Rabi,high,Barley
sandy loam soil,Rajasthan,BANSWARA,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BANSWARA,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,BANSWARA,Whole Year,low,Papaya
sandy loam soil,Rajasthan,BANSWARA,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BANSWARA,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BARAN,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BARAN,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BARAN,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,BARAN,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BARAN,Rabi,high,Barley
sandy loam soil,Rajasthan,BARAN,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BARAN,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,BARAN,Whole Year,low,Papaya
sandy loam soil,Rajasthan,BARAN,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BARAN,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,BARAN,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BARMER,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BARMER,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BARMER,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BARMER,Kharif,medium,Onion
sandy loam soil,Rajasthan,BARMER,Rabi,high,Barley
sandy loam soil,Rajasthan,BARMER,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BARMER,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BARMER,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BARMER,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,BHARATPUR,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BHARATPUR,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BHARATPUR,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,BHARATPUR,Kharif,medium,Onion
sandy loam soil,Rajasthan,BHARATPUR,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BHARATPUR,Rabi,high,Barley
sandy loam soil,Rajasthan,BHARATPUR,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BHARATPUR,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,BHARATPUR,Whole Year,low,Papaya
sandy loam soil,Rajasthan,BHARATPUR,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BHARATPUR,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,BHARATPUR,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BHILWARA,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BHILWARA,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BHILWARA,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,BHILWARA,Kharif,medium,Onion
sandy loam soil,Rajasthan,BHILWARA,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BHILWARA,Rabi,high,Barley
sandy loam soil,Rajasthan,BHILWARA,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BHILWARA,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,BHILWARA,Whole Year,low,Papaya
sandy loam soil,Rajasthan,BHILWARA,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BHILWARA,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,BHILWARA,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BIKANER,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BIKANER,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BIKANER,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BIKANER,Rabi,high,Barley
sandy loam soil,Rajasthan,BIKANER,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BIKANER,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BIKANER,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,BIKANER,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,BUNDI,Kharif,high,Groundnut
sandy loam soil,Rajasthan,BUNDI,Kharif,low,Sesamum
sandy loam soil,Rajasthan,BUNDI,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,BUNDI,Kharif,medium,Onion
sandy loam soil,Rajasthan,BUNDI,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,BUNDI,Rabi,high,Barley
sandy loam soil,Rajasthan,BUNDI,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,BUNDI,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,BUNDI,Whole Year,low,Papaya
sandy loam soil,Rajasthan,BUNDI,Whole Year,medium,Onion
sandy loam soil,Rajasthan,BUNDI,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,BUNDI,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,CHITTORGARH,Kharif,high,Groundnut
sandy loam soil,Rajasthan,CHITTORGARH,Kharif,low,Sesamum
sandy loam soil,Rajasthan,CHITTORGARH,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,CHITTORGARH,Kharif,medium,Onion
sandy loam soil,Rajasthan,CHITTORGARH,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,CHITTORGARH,Rabi,high,Barley
sandy loam soil,Rajasthan,CHITTORGARH,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,CHITTORGARH,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,CHITTORGARH,Whole Year,low,Papaya
sandy loam soil,Rajasthan,CHITTORGARH,Whole Year,medium,Onion
sandy loam soil,Rajasthan,CHITTORGARH,Whole Year,medium,Citrus Fruit
sandy loam soil,Rajasthan,CHITTORGARH,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,CHURU,Kharif,high,Groundnut
sandy loam soil,Rajasthan,CHURU,Kharif,low,Sesamum
sandy loam soil,Rajasthan,CHURU,Kharif,low,Sannhamp
sandy loam soil,Rajasthan,CHURU,Kharif,medium,Onion
sandy loam soil,Rajasthan,CHURU,Kharif,medium,Castor seed
sandy loam soil,Rajasthan,CHURU,Rabi,high,Barley
sandy loam soil,Rajasthan,CHURU,Rabi,low,Peas & beans (Pulses)
sandy loam soil,Rajasthan,CHURU,Whole Year,low,Sannhamp
sandy loam soil,Rajasthan,CHURU,Whole Year,medium,Onion
sandy loam soil,Rajasthan,CHURU,Whole Year,medium,Other Fresh Fruits
sandy loam soil,Rajasthan,DAUSA,Kharif,high,Groundnut
sandy loam soil,Rajasthan,DAUSA,Kharif,low,Sesamum
sandy loam soil,Rajasthan,DAUSA,Kharif,low,Sannhamp
